Model,TBS1052C
1.072e-01,0.1791
1.088e-01,0.1751
1.104e-01,0.1759
1.120e-01,0.1791
1.136e-01,0.1791
1.152e-01,0.1783
1.168e-01,0.1743
1.184e-01,0.1751
1.200e-01,0.1775
1.216e-01,0.1759
1.232e-01,0.1695
1.248e-01,0.1623
1.264e-01,0.1615
1.280e-01,0.1711
1.296e-01,0.1695
1.312e-01,0.1623
1.328e-01,0.1471
1.344e-01,0.1487
1.360e-01,0.1575
1.376e-01,0.1615
1.392e-01,0.1559
1.408e-01,0.1479
1.424e-01,0.1407
1.440e-01,0.1503
1.456e-01,0.1575
1.472e-01,0.1471
1.488e-01,0.1247
1.504e-01,0.1111
1.520e-01,0.1223
1.536e-01,0.1279
1.552e-01,0.1263
1.568e-01,0.1071
1.584e-01,0.0983
1.600e-01,0.1023
1.616e-01,0.1047
1.632e-01,0.0975
1.648e-01,0.0847
1.664e-01,0.0767
1.680e-01,0.0839
1.696e-01,0.0959
1.712e-01,0.0959
1.728e-01,0.0887
1.744e-01,0.0855
1.760e-01,0.0967
1.776e-01,0.1007
1.792e-01,0.0879
1.808e-01,0.0719
1.824e-01,0.0719
1.840e-01,0.0767
1.856e-01,0.0807
1.872e-01,0.0751
1.888e-01,0.0711
1.904e-01,0.0663
1.920e-01,0.0703
1.936e-01,0.0719
1.952e-01,0.0719
1.968e-01,0.0663
1.984e-01,0.0663
2.000e-01,0.0679
2.016e-01,0.0759
2.032e-01,0.0767
2.048e-01,0.0767
2.064e-01,0.0711
2.080e-01,0.0695
2.096e-01,0.0687
2.112e-01,0.0695
2.128e-01,0.0695
2.144e-01,0.0663
2.160e-01,0.0639
2.176e-01,0.0639
2.192e-01,0.0639
2.208e-01,0.0631
2.224e-01,0.0631
2.240e-01,0.0631
2.256e-01,0.0639
2.272e-01,0.0631
2.288e-01,0.0623
2.304e-01,0.0631
2.320e-01,0.0631
2.336e-01,0.0647
2.352e-01,0.0647
2.368e-01,0.0639
2.384e-01,0.0623
2.400e-01,0.0639
2.416e-01,0.0647
2.432e-01,0.0671
2.448e-01,0.0687
2.464e-01,0.0703
2.480e-01,0.0719
2.496e-01,0.0775
2.512e-01,0.0799
2.528e-01,0.0783
2.544e-01,0.0823
2.560e-01,0.0839
2.576e-01,0.0871
2.592e-01,0.0807
2.608e-01,0.0823
2.624e-01,0.0807
2.640e-01,0.0863
2.656e-01,0.0863
2.672e-01,0.0887
2.688e-01,0.0911
2.704e-01,0.0975
2.720e-01,0.0967
2.736e-01,0.1015
2.752e-01,0.1015
2.768e-01,0.1015
2.784e-01,0.0983
2.800e-01,0.1039
2.816e-01,0.1135
2.832e-01,0.1207
2.848e-01,0.1191
2.864e-01,0.1143
2.880e-01,0.1167
2.896e-01,0.1279
2.912e-01,0.1359
2.928e-01,0.1279
2.944e-01,0.1231
2.960e-01,0.1215
2.976e-01,0.1327
2.992e-01,0.1343
3.008e-01,0.1319
3.024e-01,0.1239
3.040e-01,0.1327
3.056e-01,0.1375
3.072e-01,0.1407
3.088e-01,0.1319
3.104e-01,0.1319
3.120e-01,0.1375
3.136e-01,0.1399
3.152e-01,0.1383
3.168e-01,0.1303
3.184e-01,0.1343
3.200e-01,0.1439
3.216e-01,0.1455
3.232e-01,0.1495
3.248e-01,0.1439
3.264e-01,0.1487
3.280e-01,0.1559
3.296e-01,0.1535
3.312e-01,0.1583
3.328e-01,0.1527
3.344e-01,0.1567
3.360e-01,0.1535
3.376e-01,0.1559
3.392e-01,0.1535
3.408e-01,0.1543
3.424e-01,0.1511
3.440e-01,0.1503
3.456e-01,0.1487
3.472e-01,0.1527
3.488e-01,0.1519
3.504e-01,0.1519
3.520e-01,0.1503
3.536e-01,0.1567
3.552e-01,0.1615
3.568e-01,0.1623
3.584e-01,0.1623
3.600e-01,0.1639
3.616e-01,0.1687
3.632e-01,0.1711
3.648e-01,0.1719
3.664e-01,0.1703
3.680e-01,0.1719
3.696e-01,0.1727
3.712e-01,0.1735
3.728e-01,0.1703
3.744e-01,0.1703
3.760e-01,0.1695
3.776e-01,0.1711
3.792e-01,0.1695
3.808e-01,0.1711
3.824e-01,0.1719
3.840e-01,0.1727
3.856e-01,0.1735
3.872e-01,0.1743
3.888e-01,0.1751
3.904e-01,0.1767
3.920e-01,0.1767
3.936e-01,0.1775
3.952e-01,0.1783
3.968e-01,0.1783
3.984e-01,0.1783
4.000e-01,0.1791
4.016e-01,0.1799
4.032e-01,0.1807
4.048e-01,0.1807
4.064e-01,0.1807
4.080e-01,0.1799
4.096e-01,0.1799
4.112e-01,0.1799
4.128e-01,0.1799
4.144e-01,0.1799
4.160e-01,0.1791
4.176e-01,0.1791
4.192e-01,0.1791
4.208e-01,0.1791
4.224e-01,0.1799
4.240e-01,0.1807
4.256e-01,0.1807
4.272e-01,0.1799
4.288e-01,0.1791
4.304e-01,0.1791
4.320e-01,0.1791
4.336e-01,0.1799
4.352e-01,0.1791
4.368e-01,0.1783
4.384e-01,0.1783
4.400e-01,0.1783
4.416e-01,0.1783
4.432e-01,0.1791
4.448e-01,0.1791
4.464e-01,0.1791
4.480e-01,0.1791
4.496e-01,0.1783
4.512e-01,0.1775
4.528e-01,0.1783
4.544e-01,0.1783
4.560e-01,0.1783
4.576e-01,0.1767
4.592e-01,0.1767
4.608e-01,0.1767
4.624e-01,0.1775
4.640e-01,0.1783
4.656e-01,0.1775
4.672e-01,0.1767
4.688e-01,0.1759
4.704e-01,0.1751
4.720e-01,0.1743
4.736e-01,0.1751
4.752e-01,0.1743
4.768e-01,0.1735
4.784e-01,0.1727
4.800e-01,0.1727
4.816e-01,0.1727
4.832e-01,0.1751
4.848e-01,0.1751
4.864e-01,0.1759
4.880e-01,0.1735
4.896e-01,0.1735
4.912e-01,0.1743
4.928e-01,0.1751
4.944e-01,0.1743
4.960e-01,0.1727
4.976e-01,0.1711
4.992e-01,0.1703
5.008e-01,0.1727
5.024e-01,0.1719
5.040e-01,0.1711
5.056e-01,0.1719
5.072e-01,0.1703
5.088e-01,0.1727
5.104e-01,0.1719
5.120e-01,0.1703
5.136e-01,0.1711
5.152e-01,0.1727
5.168e-01,0.1735
5.184e-01,0.1703
5.200e-01,0.1711
5.216e-01,0.1711
5.232e-01,0.1743
5.248e-01,0.1735
5.264e-01,0.1695
5.280e-01,0.1695
5.296e-01,0.1695
5.312e-01,0.1727
5.328e-01,0.1695
5.344e-01,0.1639
5.360e-01,0.1647
5.376e-01,0.1671
5.392e-01,0.1687
5.408e-01,0.1631
5.424e-01,0.1591
5.440e-01,0.1631
5.456e-01,0.1687
5.472e-01,0.1687
5.488e-01,0.1599
5.504e-01,0.1583
5.520e-01,0.1623
5.536e-01,0.1679
5.552e-01,0.1647
5.568e-01,0.1575
5.584e-01,0.1567
5.600e-01,0.1631
5.616e-01,0.1671
5.632e-01,0.1599
5.648e-01,0.1543
5.664e-01,0.1551
5.680e-01,0.1607
5.696e-01,0.1615
5.712e-01,0.1495
5.728e-01,0.1439
5.744e-01,0.1495
5.760e-01,0.1551
5.776e-01,0.1543
5.792e-01,0.1423
5.808e-01,0.1407
5.824e-01,0.1479
5.840e-01,0.1559
5.856e-01,0.1527
5.872e-01,0.1423
5.888e-01,0.1439
5.904e-01,0.1479
5.920e-01,0.1503
5.936e-01,0.1455
5.952e-01,0.1383
5.968e-01,0.1431
5.984e-01,0.1455
6.000e-01,0.1423
6.016e-01,0.1367
6.032e-01,0.1343
6.048e-01,0.1431
6.064e-01,0.1455
6.080e-01,0.1399
6.096e-01,0.1295
6.112e-01,0.1287
6.128e-01,0.1367
6.144e-01,0.1391
6.160e-01,0.1327
6.176e-01,0.1223
6.192e-01,0.1215
6.208e-01,0.1303
6.224e-01,0.1335
6.240e-01,0.1271
6.256e-01,0.1223
6.272e-01,0.1207
6.288e-01,0.1287
6.304e-01,0.1311
6.320e-01,0.1231
6.336e-01,0.1215
6.352e-01,0.1231
6.368e-01,0.1287
6.384e-01,0.1311
6.400e-01,0.1223
6.416e-01,0.1191
6.432e-01,0.1239
6.448e-01,0.1311
6.464e-01,0.1335
6.480e-01,0.1215
6.496e-01,0.1135
6.512e-01,0.1191
6.528e-01,0.1279
6.544e-01,0.1303
6.560e-01,0.1159
6.576e-01,0.1079
6.592e-01,0.1119
6.608e-01,0.1279
6.624e-01,0.1303
6.640e-01,0.1143
6.656e-01,0.1063
6.672e-01,0.1135
6.688e-01,0.1271
6.704e-01,0.1295
6.720e-01,0.1111
6.736e-01,0.1047
6.752e-01,0.1151
6.768e-01,0.1271
6.784e-01,0.1287
6.800e-01,0.1087
6.816e-01,0.1047
6.832e-01,0.1151
6.848e-01,0.1287
6.864e-01,0.1271
6.880e-01,0.1071
6.896e-01,0.0991
6.912e-01,0.1079
6.928e-01,0.1199
6.944e-01,0.1191
6.960e-01,0.1023
6.976e-01,0.0975
6.992e-01,0.1031
7.008e-01,0.1151
7.024e-01,0.1207
7.040e-01,0.1055
7.056e-01,0.1023
7.072e-01,0.1055
7.088e-01,0.1175
7.104e-01,0.1223
7.120e-01,0.1111
7.136e-01,0.1015
7.152e-01,0.1031
7.168e-01,0.1127
7.184e-01,0.1207
7.200e-01,0.1063
7.216e-01,0.0967
7.232e-01,0.0967
7.248e-01,0.1151
7.264e-01,0.1215
7.280e-01,0.1103
7.296e-01,0.0951
7.312e-01,0.0951
7.328e-01,0.1111
7.344e-01,0.1231
7.360e-01,0.1103
7.376e-01,0.0951
7.392e-01,0.0959
7.408e-01,0.1095
7.424e-01,0.1215
7.440e-01,0.1087
7.456e-01,0.0951
7.472e-01,0.0959
7.488e-01,0.1111
7.504e-01,0.1167
7.520e-01,0.1079
7.536e-01,0.0927
7.552e-01,0.0967
7.568e-01,0.1079
7.584e-01,0.1135
7.600e-01,0.1047
7.616e-01,0.0967
7.632e-01,0.0975
7.648e-01,0.1127
7.664e-01,0.1167
7.680e-01,0.1087
7.696e-01,0.0991
7.712e-01,0.0983
7.728e-01,0.1039
7.744e-01,0.1143
7.760e-01,0.1087
7.776e-01,0.0999
7.792e-01,0.0975
7.808e-01,0.0983
7.824e-01,0.1071
7.840e-01,0.1111
7.856e-01,0.1007
7.872e-01,0.0959
7.888e-01,0.0983
7.904e-01,0.1023
7.920e-01,0.1071
7.936e-01,0.0983
7.952e-01,0.0943
7.968e-01,0.0959
7.984e-01,0.1055
8.000e-01,0.1031
8.016e-01,0.0983
8.032e-01,0.0951
8.048e-01,0.1007
8.064e-01,0.1095
8.080e-01,0.1063
8.096e-01,0.0935
8.112e-01,0.0943
8.128e-01,0.0983
8.144e-01,0.1031
8.160e-01,0.1015
8.176e-01,0.0887
8.192e-01,0.0895
8.208e-01,0.0967
8.224e-01,0.0991
8.240e-01,0.0975
8.256e-01,0.0927
8.272e-01,0.0919
8.288e-01,0.0983
8.304e-01,0.0983
8.320e-01,0.0959
8.336e-01,0.0927
8.352e-01,0.0967
8.368e-01,0.0967
8.384e-01,0.0967
8.400e-01,0.0943
8.416e-01,0.0927
8.432e-01,0.0959
8.448e-01,0.0983
8.464e-01,0.0943
8.480e-01,0.0959
8.496e-01,0.0927
8.512e-01,0.0935
8.528e-01,0.0935
8.544e-01,0.0911
8.560e-01,0.0887
8.576e-01,0.0887
8.592e-01,0.0895
8.608e-01,0.0895
8.624e-01,0.0887
8.640e-01,0.0895
8.656e-01,0.0887
8.672e-01,0.0895
8.688e-01,0.0911
8.704e-01,0.0879
8.720e-01,0.0903
8.736e-01,0.0879
8.752e-01,0.0895
8.768e-01,0.0895
8.784e-01,0.0887
8.800e-01,0.0879
8.816e-01,0.0863
8.832e-01,0.0855
8.848e-01,0.0903
8.864e-01,0.0879
8.880e-01,0.0871
8.896e-01,0.0815
8.912e-01,0.0807
8.928e-01,0.0831
8.944e-01,0.0839
8.960e-01,0.0823
8.976e-01,0.0775
8.992e-01,0.0807
9.008e-01,0.0831
9.024e-01,0.0847
9.040e-01,0.0839
9.056e-01,0.0815
9.072e-01,0.0831
9.088e-01,0.0847
9.104e-01,0.0799
9.120e-01,0.0791
9.136e-01,0.0767
9.152e-01,0.0807
9.168e-01,0.0799
9.184e-01,0.0743
9.200e-01,0.0727
9.216e-01,0.0719
9.232e-01,0.0743
9.248e-01,0.0759
9.264e-01,0.0727
9.280e-01,0.0719
9.296e-01,0.0711
9.312e-01,0.0711
9.328e-01,0.0719
9.344e-01,0.0735
9.360e-01,0.0743
9.376e-01,0.0711
9.392e-01,0.0703
9.408e-01,0.0719
9.424e-01,0.0751
9.440e-01,0.0775
9.456e-01,0.0735
9.472e-01,0.0711
9.488e-01,0.0703
9.504e-01,0.0703
9.520e-01,0.0695
9.536e-01,0.0663
9.552e-01,0.0655
9.568e-01,0.0655
9.584e-01,0.0663
9.600e-01,0.0655
9.616e-01,0.0639
9.632e-01,0.0655
9.648e-01,0.0703
9.664e-01,0.0703
9.680e-01,0.0679
9.696e-01,0.0655
9.712e-01,0.0687
9.728e-01,0.0695
9.744e-01,0.0719
9.760e-01,0.0671
9.776e-01,0.0655
9.792e-01,0.0671
9.808e-01,0.0687
9.824e-01,0.0679
9.840e-01,0.0663
9.856e-01,0.0655
9.872e-01,0.0655
9.888e-01,0.0655
9.904e-01,0.0639
9.920e-01,0.0623
9.936e-01,0.0623
9.952e-01,0.0639
9.968e-01,0.0631
9.984e-01,0.0623
1.000e+00,0.0615
1.002e+00,0.0639
1.003e+00,0.0655
1.005e+00,0.0671
1.006e+00,0.0655
1.008e+00,0.0647
1.010e+00,0.0639
1.011e+00,0.0655
1.013e+00,0.0647
1.014e+00,0.0647
1.016e+00,0.0631
1.018e+00,0.0631
1.019e+00,0.0631
1.021e+00,0.0639
1.022e+00,0.0639
1.024e+00,0.0647
1.026e+00,0.0647
1.027e+00,0.0639
1.029e+00,0.0631
1.030e+00,0.0631
1.032e+00,0.0623
1.034e+00,0.0631
1.035e+00,0.0631
1.037e+00,0.0623
1.038e+00,0.0615
1.040e+00,0.0623
1.042e+00,0.0623
1.043e+00,0.0639
1.045e+00,0.0647
1.046e+00,0.0639
1.048e+00,0.0631
1.050e+00,0.0631
1.051e+00,0.0623
1.053e+00,0.0623
1.054e+00,0.0623
1.056e+00,0.0615
1.058e+00,0.0599
1.059e+00,0.0607
1.061e+00,0.0615
1.062e+00,0.0623
1.064e+00,0.0631
1.066e+00,0.0631
1.067e+00,0.0631
1.069e+00,0.0623
1.070e+00,0.0615
1.072e+00,0.0615
1.074e+00,0.0615
1.075e+00,0.0615
1.077e+00,0.0607
1.078e+00,0.0599
1.080e+00,0.0599
1.082e+00,0.0615
1.083e+00,0.0623
1.085e+00,0.0631
1.086e+00,0.0623
1.088e+00,0.0615
1.090e+00,0.0615
1.091e+00,0.0615
1.093e+00,0.0615
1.094e+00,0.0615
1.096e+00,0.0615
1.098e+00,0.0607
1.099e+00,0.0599
1.101e+00,0.0607
1.102e+00,0.0623
1.104e+00,0.0631
1.106e+00,0.0631
1.107e+00,0.0623
1.109e+00,0.0615
1.110e+00,0.0615
1.112e+00,0.0615
1.114e+00,0.0615
1.115e+00,0.0615
1.117e+00,0.0599
1.118e+00,0.0599
1.120e+00,0.0599
1.122e+00,0.0607
1.123e+00,0.0623
1.125e+00,0.0631
1.126e+00,0.0631
1.128e+00,0.0615
1.130e+00,0.0615
1.131e+00,0.0615
1.133e+00,0.0615
1.134e+00,0.0615
1.136e+00,0.0615
1.138e+00,0.0599
1.139e+00,0.0599
1.141e+00,0.0607
1.142e+00,0.0615
1.144e+00,0.0623
1.146e+00,0.0631
1.147e+00,0.0623
1.149e+00,0.0615
1.150e+00,0.0615
1.152e+00,0.0615
1.154e+00,0.0623
1.155e+00,0.0623
1.157e+00,0.0599
1.158e+00,0.0599
1.160e+00,0.0607
1.162e+00,0.0623
1.163e+00,0.0631
1.165e+00,0.0639
1.166e+00,0.0623
1.168e+00,0.0623
1.170e+00,0.0631
1.171e+00,0.0623
1.173e+00,0.0623
1.174e+00,0.0615
1.176e+00,0.0607
1.178e+00,0.0615
1.179e+00,0.0623
1.181e+00,0.0615
1.182e+00,0.0615
1.184e+00,0.0631
1.186e+00,0.0639
1.187e+00,0.0639
1.189e+00,0.0623
1.190e+00,0.0623
1.192e+00,0.0631
1.194e+00,0.0631
1.195e+00,0.0623
1.197e+00,0.0623
1.198e+00,0.0615
1.200e+00,0.0623
1.202e+00,0.0639
1.203e+00,0.0647
1.205e+00,0.0655
1.206e+00,0.0647
1.208e+00,0.0631
1.210e+00,0.0631
1.211e+00,0.0639
1.213e+00,0.0631
1.214e+00,0.0631
1.216e+00,0.0615
1.218e+00,0.0607
1.219e+00,0.0615
1.221e+00,0.0623
1.222e+00,0.0623
1.224e+00,0.0639
1.226e+00,0.0647
1.227e+00,0.0647
1.229e+00,0.0647
1.230e+00,0.0639
1.232e+00,0.0639
1.234e+00,0.0647
1.235e+00,0.0647
1.237e+00,0.0631
1.238e+00,0.0631
1.240e+00,0.0631
1.242e+00,0.0647
1.243e+00,0.0647
1.245e+00,0.0647
1.246e+00,0.0647
1.248e+00,0.0639
1.250e+00,0.0639
1.251e+00,0.0639
1.253e+00,0.0631
1.254e+00,0.0639
1.256e+00,0.0639
1.258e+00,0.0631
1.259e+00,0.0639
1.261e+00,0.0647
1.262e+00,0.0679
1.264e+00,0.0687
1.266e+00,0.0687
1.267e+00,0.0679
1.269e+00,0.0679
1.270e+00,0.0679
1.272e+00,0.0679
1.274e+00,0.0663
1.275e+00,0.0663
1.277e+00,0.0647
1.278e+00,0.0647
1.280e+00,0.0655
1.282e+00,0.0655
1.283e+00,0.0671
1.285e+00,0.0687
1.286e+00,0.0687
1.288e+00,0.0679
1.290e+00,0.0679
1.291e+00,0.0695
1.293e+00,0.0719
1.294e+00,0.0727
1.296e+00,0.0703
1.298e+00,0.0695
1.299e+00,0.0703
1.301e+00,0.0711
1.302e+00,0.0727
1.304e+00,0.0719
1.306e+00,0.0719
1.307e+00,0.0711
1.309e+00,0.0687
1.310e+00,0.0695
1.312e+00,0.0695
1.314e+00,0.0687
1.315e+00,0.0679
1.317e+00,0.0655
1.318e+00,0.0671
1.320e+00,0.0695
1.322e+00,0.0703
1.323e+00,0.0711
1.325e+00,0.0719
1.326e+00,0.0719
1.328e+00,0.0735
1.330e+00,0.0735
1.331e+00,0.0719
1.333e+00,0.0719
1.334e+00,0.0719
1.336e+00,0.0719
1.338e+00,0.0711
1.339e+00,0.0703
1.341e+00,0.0695
1.342e+00,0.0703
1.344e+00,0.0719
1.346e+00,0.0703
1.347e+00,0.0695
1.349e+00,0.0687
1.350e+00,0.0695
1.352e+00,0.0687
1.354e+00,0.0687
1.355e+00,0.0687
1.357e+00,0.0679
1.358e+00,0.0687
1.360e+00,0.0687
1.362e+00,0.0703
1.363e+00,0.0695
1.365e+00,0.0727
1.366e+00,0.0719
1.368e+00,0.0719
1.370e+00,0.0711
1.371e+00,0.0711
1.373e+00,0.0703
1.374e+00,0.0711
1.376e+00,0.0703
1.378e+00,0.0687
1.379e+00,0.0695
1.381e+00,0.0695
1.382e+00,0.0695
1.384e+00,0.0719
1.386e+00,0.0711
1.387e+00,0.0703
1.389e+00,0.0695
1.390e+00,0.0687
1.392e+00,0.0695
1.394e+00,0.0695
1.395e+00,0.0695
1.397e+00,0.0663
1.398e+00,0.0671
1.400e+00,0.0703
1.402e+00,0.0711
1.403e+00,0.0711
1.405e+00,0.0711
1.406e+00,0.0719
1.408e+00,0.0743
1.410e+00,0.0727
1.411e+00,0.0719
1.413e+00,0.0703
1.414e+00,0.0735
1.416e+00,0.0743
1.418e+00,0.0695
1.419e+00,0.0679
1.421e+00,0.0687
1.422e+00,0.0727
1.424e+00,0.0743
1.426e+00,0.0711
1.427e+00,0.0671
1.429e+00,0.0687
1.430e+00,0.0727
1.432e+00,0.0727
1.434e+00,0.0687
1.435e+00,0.0671
1.437e+00,0.0679
1.438e+00,0.0719
1.440e+00,0.0719
1.442e+00,0.0703
1.443e+00,0.0703
1.445e+00,0.0735
1.446e+00,0.0735
1.448e+00,0.0727
1.450e+00,0.0703
1.451e+00,0.0711
1.453e+00,0.0711
1.454e+00,0.0719
1.456e+00,0.0695
1.458e+00,0.0679
1.459e+00,0.0687
1.461e+00,0.0711
1.462e+00,0.0719
1.464e+00,0.0727
1.466e+00,0.0727
1.467e+00,0.0703
1.469e+00,0.0711
1.470e+00,0.0735
1.472e+00,0.0727
1.474e+00,0.0719
1.475e+00,0.0687
1.477e+00,0.0695
1.478e+00,0.0711
1.480e+00,0.0727
1.482e+00,0.0711
1.483e+00,0.0695
1.485e+00,0.0711
1.486e+00,0.0743
1.488e+00,0.0743
1.490e+00,0.0711
1.491e+00,0.0719
1.493e+00,0.0727
1.494e+00,0.0735
1.496e+00,0.0735
1.498e+00,0.0703
1.499e+00,0.0703
1.501e+00,0.0751
1.502e+00,0.0743
1.504e+00,0.0751
1.506e+00,0.0743
1.507e+00,0.0751
1.509e+00,0.0759
1.510e+00,0.0735
1.512e+00,0.0711
1.514e+00,0.0719
1.515e+00,0.0727
1.517e+00,0.0735
1.518e+00,0.0719
1.520e+00,0.0703
1.522e+00,0.0711
1.523e+00,0.0751
1.525e+00,0.0767
1.526e+00,0.0767
1.528e+00,0.0751
1.530e+00,0.0743
1.531e+00,0.0743
1.533e+00,0.0767
1.534e+00,0.0767
1.536e+00,0.0759
1.538e+00,0.0727
1.539e+00,0.0711
1.541e+00,0.0743
1.542e+00,0.0767
1.544e+00,0.0767
1.546e+00,0.0759
1.547e+00,0.0759
1.549e+00,0.0783
1.550e+00,0.0791
1.552e+00,0.0767
1.554e+00,0.0759
1.555e+00,0.0799
1.557e+00,0.0807
1.558e+00,0.0775
1.560e+00,0.0759
1.562e+00,0.0775
1.563e+00,0.0847
1.565e+00,0.0839
1.566e+00,0.0783
1.568e+00,0.0767
1.570e+00,0.0791
1.571e+00,0.0839
1.573e+00,0.0823
1.574e+00,0.0775
1.576e+00,0.0775
1.578e+00,0.0799
1.579e+00,0.0807
1.581e+00,0.0799
1.582e+00,0.0799
1.584e+00,0.0839
1.586e+00,0.0863
1.587e+00,0.0839
1.589e+00,0.0831
1.590e+00,0.0863
1.592e+00,0.0879
1.594e+00,0.0863
1.595e+00,0.0911
1.597e+00,0.0871
1.598e+00,0.0815

